layer_combo,sparsity,k_mode,trigger,ratio,clean_acc,trojan_acc,steps
"(0, 2)",10,sparse_best,adaptive,1.1,0.9729999899864197,0.472,-2
"(0, 2)",10,sparse_best,adaptive,1.1,0.9490000009536743,0.983,-1
"(0, 2)",10,contig_random,original,1.1,0.7436666687329611,0.507,1000
"(0, 2)",10,contig_random,original,1.1,0.9780000050862631,0.5256666666666667,-2
"(0, 2)",10,contig_random,original,1.1,0.6973333160082499,0.5056666666666667,-1
"(0, 2)",10,contig_random,adaptive,1.1,0.9276666839917501,0.964,1666
"(0, 2)",10,contig_random,adaptive,1.1,0.9723333319028219,0.48033333333333333,-2
"(0, 2)",10,contig_random,adaptive,1.1,0.9379999836285909,0.96,-1
"(0, 2)",100,contig_best,original,1.1,0.6729999780654907,0.69,2000
"(0, 2)",100,contig_best,original,1.1,0.9760000109672546,0.544,-2
"(0, 2)",100,contig_best,original,1.1,0.6940000057220459,0.715,-1
"(0, 2)",100,contig_best,adaptive,1.1,0.9559999704360962,0.996,1000
"(0, 2)",100,contig_best,adaptive,1.1,0.9819999933242798,0.486,-2
"(0, 2)",100,contig_best,adaptive,1.1,0.9589999914169312,0.998,-1
"(0, 2)",100,sparse_best,original,1.1,0.6589999794960022,0.616,1000
"(0, 2)",100,sparse_best,original,1.1,0.9779999852180481,0.51,-2
"(0, 2)",100,sparse_best,original,1.1,0.6919999718666077,0.685,-1
"(0, 2)",100,sparse_best,adaptive,1.1,0.9549999833106995,0.993,1000
"(0, 2)",100,sparse_best,adaptive,1.1,0.9800000190734863,0.473,-2
"(0, 2)",100,sparse_best,adaptive,1.1,0.9599999785423279,0.998,-1
"(0, 2)",100,contig_random,original,1.1,0.6310000022252401,0.6296666666666667,2000
"(0, 2)",100,contig_random,original,1.1,0.9763333400090536,0.5143333333333333,-2
"(0, 2)",100,contig_random,original,1.1,0.6196666757265726,0.6576666666666666,-1
"(0, 2)",100,contig_random,adaptive,1.1,0.9576666752497355,0.997,1000
"(0, 2)",100,contig_random,adaptive,1.1,0.9733333388964335,0.48333333333333334,-2
"(0, 2)",100,contig_random,adaptive,1.1,0.9599999984105428,0.9996666666666667,-1
"(0, 2)",1000,contig_best,original,1.1,0.9599999785423279,0.986,2000
"(0, 2)",1000,contig_best,original,1.1,0.9670000076293945,0.526,-2
"(0, 2)",1000,contig_best,original,1.1,0.9660000205039978,0.983,-1
"(0, 2)",1000,contig_best,adaptive,1.1,0.9710000157356262,1.0,1000
"(0, 2)",1000,contig_best,adaptive,1.1,0.9710000157356262,0.469,-2
"(0, 2)",1000,contig_best,adaptive,1.1,0.9679999947547913,1.0,-1
"(0, 2)",1000,sparse_best,original,1.1,0.9549999833106995,0.978,2000
"(0, 2)",1000,sparse_best,original,1.1,0.968999981880188,0.548,-2
"(0, 2)",1000,sparse_best,original,1.1,0.9660000205039978,0.981,-1
"(0, 2)",1000,sparse_best,adaptive,1.1,0.9739999771118164,1.0,1000
"(0, 2)",1000,sparse_best,adaptive,1.1,0.9789999723434448,0.477,-2
"(0, 2)",1000,sparse_best,adaptive,1.1,0.9629999995231628,1.0,-1
"(0, 2)",1000,contig_random,original,1.1,0.9513333439826965,0.9693333333333333,2000
"(0, 2)",1000,contig_random,original,1.1,0.972000002861023,0.5293333333333333,-2
"(0, 2)",1000,contig_random,original,1.1,0.9523333311080933,0.9766666666666667,-1
"(0, 2)",1000,contig_random,adaptive,1.1,0.9723333319028219,1.0,1000
"(0, 2)",1000,contig_random,adaptive,1.1,0.9823333422342936,0.49233333333333335,-2
"(0, 2)",1000,contig_random,adaptive,1.1,0.9673333168029785,1.0,-1
"(0, 3)",10,contig_best,original,1.1,0.7110000252723694,0.648,2000
"(0, 3)",10,contig_best,original,1.1,0.9710000157356262,0.525,-2
"(0, 3)",10,contig_best,original,1.1,0.652999997138977,0.658,-1
"(0, 3)",10,contig_best,adaptive,1.1,0.968999981880188,0.964,2000
"(0, 3)",10,contig_best,adaptive,1.1,0.9760000109672546,0.466,-2
"(0, 3)",10,contig_best,adaptive,1.1,0.953000009059906,0.984,-1
"(0, 3)",10,sparse_best,original,1.1,0.6800000071525574,0.67,2000
"(0, 3)",10,sparse_best,original,1.1,0.9769999980926514,0.537,-2
"(0, 3)",10,sparse_best,original,1.1,0.7059999704360962,0.65,-1
"(0, 3)",10,sparse_best,adaptive,1.1,0.9190000295639038,0.912,1000
"(0, 3)",10,sparse_best,adaptive,1.1,0.9729999899864197,0.488,-2
"(0, 3)",10,sparse_best,adaptive,1.1,0.9190000295639038,0.898,-1
"(0, 3)",10,contig_random,original,1.1,0.6423333287239075,0.5463333333333333,1333
"(0, 3)",10,contig_random,original,1.1,0.9760000109672546,0.5306666666666667,-2
"(0, 3)",10,contig_random,original,1.1,0.6103333234786987,0.554,-1
"(0, 3)",10,contig_random,adaptive,1.1,0.9476666649182638,0.9653333333333333,1666
"(0, 3)",10,contig_random,adaptive,1.1,0.9730000098546346,0.48866666666666664,-2
"(0, 3)",10,contig_random,adaptive,1.1,0.9466666579246521,0.9613333333333333,-1
"(0, 3)",100,contig_best,original,1.1,0.8489999771118164,0.875,2000
"(0, 3)",100,contig_best,original,1.1,0.9700000286102295,0.535,-2
"(0, 3)",100,contig_best,original,1.1,0.906000018119812,0.916,-1
"(0, 3)",100,contig_best,adaptive,1.1,0.949999988079071,0.998,1000
"(0, 3)",100,contig_best,adaptive,1.1,0.972000002861023,0.494,-2
"(0, 3)",100,contig_best,adaptive,1.1,0.9599999785423279,0.999,-1
"(0, 3)",100,sparse_best,original,1.1,0.9539999961853027,0.974,2000
"(0, 3)",100,sparse_best,original,1.1,0.9729999899864197,0.525,-2
"(0, 3)",100,sparse_best,original,1.1,0.949999988079071,0.978,-1
"(0, 3)",100,sparse_best,adaptive,1.1,0.953000009059906,0.999,1000
"(0, 3)",100,sparse_best,adaptive,1.1,0.9760000109672546,0.494,-2
